Time	Node	PitItems
119	1	Rtr2	9
120	1	Rtr2	11
121	1	Rtr2	11
122	1	Rtr2	10
123	1	Rtr2	11
124	1	Rtr2	9
125	1	Rtr2	10
126	1	Rtr2	13
127	1	Rtr2	10
128	1	Rtr2	10
129	1	Rtr2	433
130	1	Rtr2	852
131	1	Rtr2	858
132	1	Rtr2	856
133	1	Rtr2	433
134	1	Rtr2	18
135	1	Rtr2	9
136	1	Rtr2	10
137	1	Rtr2	11
138	1	Rtr2	12
139	1	Rtr2	8
140	1	Rtr2	10
141	1	Rtr2	10
142	1	Rtr2	8
143	1	Rtr2	6
144	1	Rtr2	12
145	1	Rtr2	10
146	1	Rtr2	9
147	1	Rtr2	13
148	1	Rtr2	13
149	1	Rtr2	10
150	1	Rtr2	436
151	1	Rtr2	866
152	1	Rtr2	867
153	1	Rtr2	868
154	1	Rtr2	444
155	1	Rtr2	20
156	1	Rtr2	15
157	1	Rtr2	13
158	1	Rtr2	6
159	1	Rtr2	12
160	1	Rtr2	10
161	1	Rtr2	177
162	1	Rtr2	171
163	1	Rtr2	172
164	1	Rtr2	186
165	1	Rtr2	154
166	1	Rtr2	154
167	1	Rtr2	149
168	1	Rtr2	11
169	1	Rtr2	11
170	1	Rtr2	7
171	1	Rtr2	438
172	1	Rtr2	868
173	1	Rtr2	876
174	1	Rtr2	876
175	1	Rtr2	445
176	1	Rtr2	20
177	1	Rtr2	12
178	1	Rtr2	11
179	1	Rtr2	12
180	1	Rtr2	12
181	1	Rtr2	16
182	1	Rtr2	10
183	1	Rtr2	13
184	1	Rtr2	8
185	1	Rtr2	12
186	1	Rtr2	6
187	1	Rtr2	8
188	1	Rtr2	14
189	1	Rtr2	12
190	1	Rtr2	6
191	1	Rtr2	9
192	1	Rtr2	443
193	1	Rtr2	878
194	1	Rtr2	882
195	1	Rtr2	881
196	1	Rtr2	453
197	1	Rtr2	14
198	1	Rtr2	9
199	1	Rtr2	9
200	1	Rtr2	9
201	1	Rtr2	8
202	1	Rtr2	10
203	1	Rtr2	8
204	1	Rtr2	10
205	1	Rtr2	11
206	1	Rtr2	12
207	1	Rtr2	10
208	1	Rtr2	10
209	1	Rtr2	9
210	1	Rtr2	8
211	1	Rtr2	12
212	1	Rtr2	10
213	1	Rtr2	449
214	1	Rtr2	886
215	1	Rtr2	891
216	1	Rtr2	887
217	1	Rtr2	455
218	1	Rtr2	16
219	1	Rtr2	12
220	1	Rtr2	13
221	1	Rtr2	170
222	1	Rtr2	194
223	1	Rtr2	167
224	1	Rtr2	158
225	1	Rtr2	134
226	1	Rtr2	131
227	1	Rtr2	126
228	1	Rtr2	17
229	1	Rtr2	8
230	1	Rtr2	11
231	1	Rtr2	8
232	1	Rtr2	13
233	1	Rtr2	12
234	1	Rtr2	452
235	1	Rtr2	896
236	1	Rtr2	900
237	1	Rtr2	899
238	1	Rtr2	460
239	1	Rtr2	17
240	1	Rtr2	10
241	1	Rtr2	13
242	1	Rtr2	12
243	1	Rtr2	12
244	1	Rtr2	10
245	1	Rtr2	10
246	1	Rtr2	12
247	1	Rtr2	14
248	1	Rtr2	14
249	1	Rtr2	12
250	1	Rtr2	12
251	1	Rtr2	9
252	1	Rtr2	9
253	1	Rtr2	17
254	1	Rtr2	12
255	1	Rtr2	459
256	1	Rtr2	905
257	1	Rtr2	906
258	1	Rtr2	906
259	1	Rtr2	464
260	1	Rtr2	16
261	1	Rtr2	13
262	1	Rtr2	8
263	1	Rtr2	12
264	1	Rtr2	12
265	1	Rtr2	9
266	1	Rtr2	149
267	1	Rtr2	148
268	1	Rtr2	138
269	1	Rtr2	161
270	1	Rtr2	136
271	1	Rtr2	140
272	1	Rtr2	135
273	1	Rtr2	17
274	1	Rtr2	12
275	1	Rtr2	10
276	1	Rtr2	457
277	1	Rtr2	907
278	1	Rtr2	921
279	1	Rtr2	918
280	1	Rtr2	472
281	1	Rtr2	18
282	1	Rtr2	13
283	1	Rtr2	15
284	1	Rtr2	14
285	1	Rtr2	14
286	1	Rtr2	11
287	1	Rtr2	15
288	1	Rtr2	13
289	1	Rtr2	11
290	1	Rtr2	12
291	1	Rtr2	13
292	1	Rtr2	12
293	1	Rtr2	14
294	1	Rtr2	12
295	1	Rtr2	12
296	1	Rtr2	9
297	1	Rtr2	466
298	1	Rtr2	920
299	1	Rtr2	924
300	1	Rtr2	925
301	1	Rtr2	477
302	1	Rtr2	16
303	1	Rtr2	468
304	1	Rtr2	929
305	1	Rtr2	935
306	1	Rtr2	931
307	1	Rtr2	479
308	1	Rtr2	18
309	1	Rtr2	13
310	1	Rtr2	12
311	1	Rtr2	11
312	1	Rtr2	12
313	1	Rtr2	14
314	1	Rtr2	11
315	1	Rtr2	14
316	1	Rtr2	16
317	1	Rtr2	13
318	1	Rtr2	16
319	1	Rtr2	13
320	1	Rtr2	17
321	1	Rtr2	171
322	1	Rtr2	189
323	1	Rtr2	198
324	1	Rtr2	625
325	1	Rtr2	1061
326	1	Rtr2	1057
327	1	Rtr2	1055
328	1	Rtr2	477
329	1	Rtr2	20
330	1	Rtr2	14
331	1	Rtr2	13
332	1	Rtr2	9
333	1	Rtr2	14
334	1	Rtr2	10
335	1	Rtr2	10
336	1	Rtr2	11
337	1	Rtr2	14
338	1	Rtr2	15
339	1	Rtr2	16
340	1	Rtr2	16
341	1	Rtr2	12
342	1	Rtr2	14
343	1	Rtr2	13
344	1	Rtr2	12
345	1	Rtr2	477
346	1	Rtr2	944
347	1	Rtr2	945
348	1	Rtr2	952
349	1	Rtr2	489
350	1	Rtr2	20
351	1	Rtr2	11
352	1	Rtr2	11
353	1	Rtr2	8
354	1	Rtr2	13
355	1	Rtr2	12
356	1	Rtr2	15
357	1	Rtr2	12
358	1	Rtr2	13
359	1	Rtr2	11
360	1	Rtr2	12
361	1	Rtr2	14
362	1	Rtr2	14
363	1	Rtr2	14
364	1	Rtr2	19
365	1	Rtr2	13
366	1	Rtr2	487
367	1	Rtr2	961
368	1	Rtr2	958
369	1	Rtr2	956
370	1	Rtr2	486
371	1	Rtr2	18
372	1	Rtr2	15
373	1	Rtr2	14
374	1	Rtr2	9
375	1	Rtr2	11
376	1	Rtr2	192
377	1	Rtr2	179
378	1	Rtr2	176
379	1	Rtr2	163
380	1	Rtr2	141
381	1	Rtr2	140
382	1	Rtr2	133
383	1	Rtr2	16
384	1	Rtr2	11
385	1	Rtr2	9
386	1	Rtr2	13
387	1	Rtr2	488
388	1	Rtr2	968
389	1	Rtr2	970
390	1	Rtr2	975
391	1	Rtr2	499
392	1	Rtr2	24
393	1	Rtr2	19
394	1	Rtr2	22
395	1	Rtr2	15
396	1	Rtr2	18
397	1	Rtr2	13
398	1	Rtr2	15
399	1	Rtr2	14
400	1	Rtr2	16
401	1	Rtr2	9
402	1	Rtr2	9
403	1	Rtr2	17
404	1	Rtr2	18
405	1	Rtr2	19
406	1	Rtr2	11
407	1	Rtr2	18
408	1	Rtr2	493
409	1	Rtr2	968
410	1	Rtr2	980
411	1	Rtr2	981
412	1	Rtr2	505
413	1	Rtr2	17
414	1	Rtr2	12
415	1	Rtr2	11
416	1	Rtr2	17
417	1	Rtr2	16
418	1	Rtr2	19
419	1	Rtr2	12
420	1	Rtr2	13
421	1	Rtr2	16
422	1	Rtr2	19
423	1	Rtr2	13
424	1	Rtr2	17
425	1	Rtr2	15
426	1	Rtr2	16
427	1	Rtr2	10
428	1	Rtr2	15
429	1	Rtr2	500
430	1	Rtr2	987
431	1	Rtr2	988
432	1	Rtr2	992
433	1	Rtr2	647
434	1	Rtr2	192
435	1	Rtr2	197
436	1	Rtr2	200
437	1	Rtr2	144
438	1	Rtr2	110
439	1	Rtr2	103
440	1	Rtr2	20
441	1	Rtr2	12
442	1	Rtr2	13
443	1	Rtr2	21
444	1	Rtr2	15
445	1	Rtr2	14
446	1	Rtr2	15
447	1	Rtr2	14
448	1	Rtr2	14
449	1	Rtr2	13
450	1	Rtr2	501
451	1	Rtr2	986
452	1	Rtr2	996
453	1	Rtr2	996
454	1	Rtr2	506
455	1	Rtr2	19
456	1	Rtr2	17
457	1	Rtr2	15
458	1	Rtr2	10
459	1	Rtr2	18
460	1	Rtr2	14
461	1	Rtr2	18
462	1	Rtr2	17
463	1	Rtr2	15
464	1	Rtr2	19
465	1	Rtr2	12
466	1	Rtr2	13
467	1	Rtr2	19
468	1	Rtr2	14
469	1	Rtr2	16
470	1	Rtr2	9
471	1	Rtr2	501
472	1	Rtr2	1001
473	1	Rtr2	1003
474	1	Rtr2	996
475	1	Rtr2	518
476	1	Rtr2	19
477	1	Rtr2	15
478	1	Rtr2	12
479	1	Rtr2	12
480	1	Rtr2	18
481	1	Rtr2	18
482	1	Rtr2	16
483	1	Rtr2	13
484	1	Rtr2	21
485	1	Rtr2	16
486	1	Rtr2	16
487	1	Rtr2	16
488	1	Rtr2	17
489	1	Rtr2	17
490	1	Rtr2	14
491	1	Rtr2	184
492	1	Rtr2	656
493	1	Rtr2	1143
494	1	Rtr2	1133
495	1	Rtr2	1120
496	1	Rtr2	630
497	1	Rtr2	125
498	1	Rtr2	20
499	1	Rtr2	20
500	1	Rtr2	14
501	1	Rtr2	15
502	1	Rtr2	17
503	1	Rtr2	17
504	1	Rtr2	16
505	1	Rtr2	16
506	1	Rtr2	12
507	1	Rtr2	10
508	1	Rtr2	15
509	1	Rtr2	16
510	1	Rtr2	16
511	1	Rtr2	22
512	1	Rtr2	19
513	1	Rtr2	511
514	1	Rtr2	1017
515	1	Rtr2	1028
516	1	Rtr2	1030
517	1	Rtr2	527
518	1	Rtr2	27
519	1	Rtr2	11
520	1	Rtr2	13
521	1	Rtr2	20
522	1	Rtr2	20
523	1	Rtr2	16
524	1	Rtr2	16
525	1	Rtr2	11
526	1	Rtr2	12
527	1	Rtr2	21
528	1	Rtr2	18
529	1	Rtr2	22
530	1	Rtr2	24
531	1	Rtr2	14
532	1	Rtr2	23
533	1	Rtr2	19
534	1	Rtr2	517
535	1	Rtr2	1025
536	1	Rtr2	1030
537	1	Rtr2	1038
538	1	Rtr2	529
539	1	Rtr2	25
540	1	Rtr2	12
541	1	Rtr2	20
542	1	Rtr2	18
543	1	Rtr2	18
544	1	Rtr2	18
545	1	Rtr2	20
546	1	Rtr2	19
547	1	Rtr2	187
548	1	Rtr2	175
549	1	Rtr2	209
550	1	Rtr2	242
551	1	Rtr2	189
552	1	Rtr2	179
553	1	Rtr2	142
554	1	Rtr2	20
555	1	Rtr2	524
556	1	Rtr2	1027
557	1	Rtr2	1041
558	1	Rtr2	1036
559	1	Rtr2	530
560	1	Rtr2	33
561	1	Rtr2	16
562	1	Rtr2	16
563	1	Rtr2	16
564	1	Rtr2	191
565	1	Rtr2	223
566	1	Rtr2	237
567	1	Rtr2	204
568	1	Rtr2	131
569	1	Rtr2	121
570	1	Rtr2	116
571	1	Rtr2	19
572	1	Rtr2	22
573	1	Rtr2	19
574	1	Rtr2	18
575	1	Rtr2	22
576	1	Rtr2	526
577	1	Rtr2	1035
578	1	Rtr2	1045
579	1	Rtr2	1047
580	1	Rtr2	546
581	1	Rtr2	36
582	1	Rtr2	28
583	1	Rtr2	22
584	1	Rtr2	19
585	1	Rtr2	21
586	1	Rtr2	21
587	1	Rtr2	18
588	1	Rtr2	16
589	1	Rtr2	13
590	1	Rtr2	18
591	1	Rtr2	18
592	1	Rtr2	28
593	1	Rtr2	20
594	1	Rtr2	17
595	1	Rtr2	19
596	1	Rtr2	21
597	1	Rtr2	538
598	1	Rtr2	1059
599	1	Rtr2	1053
600	1	Rtr2	1066
601	1	Rtr2	558
602	1	Rtr2	37
603	1	Rtr2	538
604	1	Rtr2	1065
605	1	Rtr2	1075
606	1	Rtr2	1076
607	1	Rtr2	561
608	1	Rtr2	33
609	1	Rtr2	29
610	1	Rtr2	30
611	1	Rtr2	32
612	1	Rtr2	19
613	1	Rtr2	22
614	1	Rtr2	30
615	1	Rtr2	31
616	1	Rtr2	23
617	1	Rtr2	25
618	1	Rtr2	18
619	1	Rtr2	18
620	1	Rtr2	24
621	1	Rtr2	23
622	1	Rtr2	28
623	1	Rtr2	203
624	1	Rtr2	696
625	1	Rtr2	1225
626	1	Rtr2	1224
627	1	Rtr2	1183
628	1	Rtr2	622
629	1	Rtr2	100
630	1	Rtr2	21
631	1	Rtr2	18
632	1	Rtr2	25
633	1	Rtr2	37
634	1	Rtr2	31
635	1	Rtr2	38
636	1	Rtr2	18
637	1	Rtr2	28
638	1	Rtr2	29
639	1	Rtr2	19
640	1	Rtr2	17
641	1	Rtr2	29
642	1	Rtr2	35
643	1	Rtr2	24
644	1	Rtr2	24
645	1	Rtr2	545
646	1	Rtr2	1076
647	1	Rtr2	1085
648	1	Rtr2	1082
649	1	Rtr2	558
650	1	Rtr2	31
651	1	Rtr2	20
652	1	Rtr2	19
653	1	Rtr2	22
654	1	Rtr2	19
655	1	Rtr2	26
656	1	Rtr2	19
657	1	Rtr2	19
658	1	Rtr2	18
659	1	Rtr2	23
660	1	Rtr2	24
661	1	Rtr2	21
662	1	Rtr2	24
663	1	Rtr2	25
664	1	Rtr2	23
665	1	Rtr2	18
666	1	Rtr2	549
667	1	Rtr2	1082
668	1	Rtr2	1094
669	1	Rtr2	1089
670	1	Rtr2	575
671	1	Rtr2	36
672	1	Rtr2	38
673	1	Rtr2	25
674	1	Rtr2	23
675	1	Rtr2	23
676	1	Rtr2	18
677	1	Rtr2	16
678	1	Rtr2	23
679	1	Rtr2	179
680	1	Rtr2	199
681	1	Rtr2	210
682	1	Rtr2	200
683	1	Rtr2	107
684	1	Rtr2	114
685	1	Rtr2	116
686	1	Rtr2	35
687	1	Rtr2	567
688	1	Rtr2	1087
689	1	Rtr2	1098
690	1	Rtr2	1109
691	1	Rtr2	573
692	1	Rtr2	54
693	1	Rtr2	41
694	1	Rtr2	34
695	1	Rtr2	34
696	1	Rtr2	29
697	1	Rtr2	25
698	1	Rtr2	23
699	1	Rtr2	26
700	1	Rtr2	30
701	1	Rtr2	30
702	1	Rtr2	43
703	1	Rtr2	30
704	1	Rtr2	30
705	1	Rtr2	32
706	1	Rtr2	26
707	1	Rtr2	23
708	1	Rtr2	561
709	1	Rtr2	1106
710	1	Rtr2	1119
711	1	Rtr2	1123
712	1	Rtr2	593
713	1	Rtr2	46
714	1	Rtr2	31
715	1	Rtr2	32
716	1	Rtr2	41
717	1	Rtr2	42
718	1	Rtr2	20
719	1	Rtr2	18
720	1	Rtr2	28
721	1	Rtr2	29
722	1	Rtr2	22
723	1	Rtr2	19
724	1	Rtr2	27
725	1	Rtr2	23
726	1	Rtr2	24
727	1	Rtr2	20
728	1	Rtr2	26
729	1	Rtr2	571
730	1	Rtr2	1134
731	1	Rtr2	1135
732	1	Rtr2	1129
733	1	Rtr2	584
734	1	Rtr2	46
735	1	Rtr2	39
736	1	Rtr2	32
737	1	Rtr2	44
738	1	Rtr2	28
739	1	Rtr2	26
740	1	Rtr2	21
741	1	Rtr2	19
742	1	Rtr2	179
743	1	Rtr2	174
744	1	Rtr2	163
745	1	Rtr2	174
746	1	Rtr2	151
747	1	Rtr2	130
748	1	Rtr2	84
749	1	Rtr2	23
750	1	Rtr2	578
751	1	Rtr2	1130
752	1	Rtr2	1130
753	1	Rtr2	1133
754	1	Rtr2	612
755	1	Rtr2	73
756	1	Rtr2	57
757	1	Rtr2	53
758	1	Rtr2	22
759	1	Rtr2	34
760	1	Rtr2	33
761	1	Rtr2	43
762	1	Rtr2	27
763	1	Rtr2	18
764	1	Rtr2	19
765	1	Rtr2	28
766	1	Rtr2	38
767	1	Rtr2	13
768	1	Rtr2	28
769	1	Rtr2	30
770	1	Rtr2	181
771	1	Rtr2	722
772	1	Rtr2	1256
773	1	Rtr2	1260
774	1	Rtr2	1211
775	1	Rtr2	674
776	1	Rtr2	122
777	1	Rtr2	37
778	1	Rtr2	19
779	1	Rtr2	27
780	1	Rtr2	50
781	1	Rtr2	37
782	1	Rtr2	33
783	1	Rtr2	37
784	1	Rtr2	20
785	1	Rtr2	38
786	1	Rtr2	36
787	1	Rtr2	41
788	1	Rtr2	31
789	1	Rtr2	20
790	1	Rtr2	40
791	1	Rtr2	35
792	1	Rtr2	597
793	1	Rtr2	1140
794	1	Rtr2	1145
795	1	Rtr2	1157
796	1	Rtr2	610
797	1	Rtr2	66
798	1	Rtr2	39
799	1	Rtr2	27
800	1	Rtr2	34
801	1	Rtr2	49
802	1	Rtr2	33
803	1	Rtr2	41
804	1	Rtr2	31
805	1	Rtr2	33
806	1	Rtr2	45
807	1	Rtr2	46
808	1	Rtr2	24
809	1	Rtr2	20
810	1	Rtr2	39
811	1	Rtr2	28
812	1	Rtr2	26
813	1	Rtr2	587
814	1	Rtr2	1148
815	1	Rtr2	1167
816	1	Rtr2	1168
817	1	Rtr2	627
818	1	Rtr2	59
819	1	Rtr2	44
820	1	Rtr2	58
821	1	Rtr2	61
822	1	Rtr2	53
823	1	Rtr2	37
824	1	Rtr2	35
825	1	Rtr2	46
826	1	Rtr2	56
827	1	Rtr2	44
828	1	Rtr2	43
829	1	Rtr2	27
830	1	Rtr2	30
831	1	Rtr2	51
832	1	Rtr2	40
833	1	Rtr2	36
834	1	Rtr2	587
835	1	Rtr2	1162
836	1	Rtr2	1183
837	1	Rtr2	1181
838	1	Rtr2	624
839	1	Rtr2	206
840	1	Rtr2	225
841	1	Rtr2	218
842	1	Rtr2	230
843	1	Rtr2	141
844	1	Rtr2	135
845	1	Rtr2	130
846	1	Rtr2	40
847	1	Rtr2	36
848	1	Rtr2	27
849	1	Rtr2	26
850	1	Rtr2	37
851	1	Rtr2	30
852	1	Rtr2	29
853	1	Rtr2	23
854	1	Rtr2	34
855	1	Rtr2	608
856	1	Rtr2	1168
857	1	Rtr2	1177
858	1	Rtr2	1175
859	1	Rtr2	612
860	1	Rtr2	64
861	1	Rtr2	49
862	1	Rtr2	66
863	1	Rtr2	61
864	1	Rtr2	55
865	1	Rtr2	71
866	1	Rtr2	57
867	1	Rtr2	53
868	1	Rtr2	45
869	1	Rtr2	30
870	1	Rtr2	41
871	1	Rtr2	38
872	1	Rtr2	37
873	1	Rtr2	36
874	1	Rtr2	27
875	1	Rtr2	44
876	1	Rtr2	608
877	1	Rtr2	1181
878	1	Rtr2	1181
879	1	Rtr2	1177
880	1	Rtr2	635
881	1	Rtr2	72
882	1	Rtr2	68
883	1	Rtr2	38
884	1	Rtr2	36
885	1	Rtr2	65
886	1	Rtr2	47
887	1	Rtr2	51
888	1	Rtr2	40
889	1	Rtr2	46
890	1	Rtr2	71
891	1	Rtr2	199
892	1	Rtr2	201
893	1	Rtr2	162
894	1	Rtr2	166
895	1	Rtr2	177
896	1	Rtr2	159
897	1	Rtr2	723
898	1	Rtr2	1195
899	1	Rtr2	1186
900	1	Rtr2	1207
901	1	Rtr2	646
902	1	Rtr2	82
903	1	Rtr2	610
904	1	Rtr2	1193
905	1	Rtr2	1220
906	1	Rtr2	1225
907	1	Rtr2	650
908	1	Rtr2	63
909	1	Rtr2	55
910	1	Rtr2	68
911	1	Rtr2	68
912	1	Rtr2	77
913	1	Rtr2	48
914	1	Rtr2	30
915	1	Rtr2	56
916	1	Rtr2	57
917	1	Rtr2	49
918	1	Rtr2	31
919	1	Rtr2	26
920	1	Rtr2	41
921	1	Rtr2	55
922	1	Rtr2	41
923	1	Rtr2	37
924	1	Rtr2	610
925	1	Rtr2	1216
926	1	Rtr2	1218
927	1	Rtr2	1217
928	1	Rtr2	639
929	1	Rtr2	70
930	1	Rtr2	85
931	1	Rtr2	81
932	1	Rtr2	76
933	1	Rtr2	45
934	1	Rtr2	33
935	1	Rtr2	57
936	1	Rtr2	62
937	1	Rtr2	199
938	1	Rtr2	198
939	1	Rtr2	167
940	1	Rtr2	205
941	1	Rtr2	167
942	1	Rtr2	182
943	1	Rtr2	112
944	1	Rtr2	46
945	1	Rtr2	637
946	1	Rtr2	1231
947	1	Rtr2	1231
948	1	Rtr2	1213
949	1	Rtr2	632
950	1	Rtr2	71
951	1	Rtr2	57
952	1	Rtr2	57
953	1	Rtr2	42
954	1	Rtr2	47
955	1	Rtr2	54
956	1	Rtr2	50
957	1	Rtr2	46
958	1	Rtr2	53
959	1	Rtr2	30
960	1	Rtr2	44
961	1	Rtr2	43
962	1	Rtr2	47
963	1	Rtr2	50
964	1	Rtr2	45
965	1	Rtr2	67
966	1	Rtr2	641
967	1	Rtr2	1230
968	1	Rtr2	1219
969	1	Rtr2	1221
970	1	Rtr2	673
971	1	Rtr2	70
972	1	Rtr2	58
973	1	Rtr2	36
974	1	Rtr2	38
975	1	Rtr2	56
976	1	Rtr2	54
977	1	Rtr2	49
978	1	Rtr2	41
979	1	Rtr2	40
980	1	Rtr2	67
981	1	Rtr2	55
982	1	Rtr2	49
983	1	Rtr2	45
984	1	Rtr2	41
985	1	Rtr2	70
986	1	Rtr2	64
987	1	Rtr2	656
988	1	Rtr2	1221
989	1	Rtr2	1228
990	1	Rtr2	1248
991	1	Rtr2	677
992	1	Rtr2	91
993	1	Rtr2	180
994	1	Rtr2	191
995	1	Rtr2	204
996	1	Rtr2	229
997	1	Rtr2	192
998	1	Rtr2	145
999	1	Rtr2	118
1000	1	Rtr2	59
1001	1	Rtr2	151
1002	1	Rtr2	181
1003	1	Rtr2	758
1004	1	Rtr2	1341
1005	1	Rtr2	1352
1006	1	Rtr2	1349
1007	1	Rtr2	752
1008	1	Rtr2	51
1009	1	Rtr2	47
1010	1	Rtr2	60
1011	1	Rtr2	77
1012	1	Rtr2	72
1013	1	Rtr2	51
1014	1	Rtr2	30
1015	1	Rtr2	64
1016	1	Rtr2	52
1017	1	Rtr2	48
1018	1	Rtr2	42
1019	1	Rtr2	38
1020	1	Rtr2	70
1021	1	Rtr2	64
1022	1	Rtr2	47
1023	1	Rtr2	40
1024	1	Rtr2	631
1025	1	Rtr2	1265
1026	1	Rtr2	1267
1027	1	Rtr2	1263
1028	1	Rtr2	666
1029	1	Rtr2	56
1030	1	Rtr2	84
1031	1	Rtr2	73
1032	1	Rtr2	59
1033	1	Rtr2	30
1034	1	Rtr2	34
1035	1	Rtr2	43
1036	1	Rtr2	61
1037	1	Rtr2	54
1038	1	Rtr2	27
1039	1	Rtr2	46
1040	1	Rtr2	59
1041	1	Rtr2	70
1042	1	Rtr2	61
1043	1	Rtr2	47
1044	1	Rtr2	43
1045	1	Rtr2	657
1046	1	Rtr2	1257
1047	1	Rtr2	1263
1048	1	Rtr2	1266
1049	1	Rtr2	676
1050	1	Rtr2	96
1051	1	Rtr2	105
1052	1	Rtr2	96
1053	1	Rtr2	46
1054	1	Rtr2	27
1055	1	Rtr2	54
1056	1	Rtr2	197
1057	1	Rtr2	201
1058	1	Rtr2	172
1059	1	Rtr2	157
1060	1	Rtr2	185
1061	1	Rtr2	188
1062	1	Rtr2	157
1063	1	Rtr2	44
1064	1	Rtr2	31
1065	1	Rtr2	58
1066	1	Rtr2	660
1067	1	Rtr2	1272
1068	1	Rtr2	1266
1069	1	Rtr2	1272
1070	1	Rtr2	703
1071	1	Rtr2	96
1072	1	Rtr2	82
1073	1	Rtr2	55
1074	1	Rtr2	47
1075	1	Rtr2	76
1076	1	Rtr2	69
1077	1	Rtr2	83
1078	1	Rtr2	55
1079	1	Rtr2	41
1080	1	Rtr2	77
1081	1	Rtr2	64
1082	1	Rtr2	67
1083	1	Rtr2	45
1084	1	Rtr2	45
1085	1	Rtr2	69
1086	1	Rtr2	68
1087	1	Rtr2	678
1088	1	Rtr2	1273
1089	1	Rtr2	1293
1090	1	Rtr2	1305
1091	1	Rtr2	707
1092	1	Rtr2	88
1093	1	Rtr2	83
1094	1	Rtr2	43
1095	1	Rtr2	68
1096	1	Rtr2	73
1097	1	Rtr2	55
1098	1	Rtr2	41
1099	1	Rtr2	38
1100	1	Rtr2	59
1101	1	Rtr2	58
1102	1	Rtr2	52
1103	1	Rtr2	48
1104	1	Rtr2	36
1105	1	Rtr2	75
1106	1	Rtr2	86
1107	1	Rtr2	47
1108	1	Rtr2	659
1109	1	Rtr2	1285
1110	1	Rtr2	1317
1111	1	Rtr2	1421
1112	1	Rtr2	834
1113	1	Rtr2	178
1114	1	Rtr2	185
1115	1	Rtr2	205
1116	1	Rtr2	212
1117	1	Rtr2	188
1118	1	Rtr2	61
1119	1	Rtr2	67
1120	1	Rtr2	71
1121	1	Rtr2	89
1122	1	Rtr2	85
1123	1	Rtr2	58
1124	1	Rtr2	56
1125	1	Rtr2	87
1126	1	Rtr2	88
1127	1	Rtr2	78
1128	1	Rtr2	60
1129	1	Rtr2	666
1130	1	Rtr2	1314
1131	1	Rtr2	1317
1132	1	Rtr2	1317
1133	1	Rtr2	697
1134	1	Rtr2	63
1135	1	Rtr2	85
1136	1	Rtr2	84
1137	1	Rtr2	79
1138	1	Rtr2	52
1139	1	Rtr2	56
1140	1	Rtr2	74
1141	1	Rtr2	88
1142	1	Rtr2	77
1143	1	Rtr2	62
