Time	Node	PitItems
	585
2	1	Rtr2	633
3	1	Rtr2	1385
4	1	Rtr2	2127
5	1	Rtr2	2223
6	1	Rtr2	2195
7	1	Rtr2	1407
8	1	Rtr2	177
9	1	Rtr2	113
10	1	Rtr2	199
11	1	Rtr2	197
12	1	Rtr2	166
13	1	Rtr2	94
14	1	Rtr2	73
15	1	Rtr2	139
16	1	Rtr2	165
17	1	Rtr2	135
18	1	Rtr2	98
19	1	Rtr2	75
20	1	Rtr2	148
21	1	Rtr2	143
22	1	Rtr2	130
23	1	Rtr2	117
24	1	Rtr2	881
25	1	Rtr2	1743
26	1	Rtr2	1767
27	1	Rtr2	1761
28	1	Rtr2	931
29	1	Rtr2	125
30	1	Rtr2	207
31	1	Rtr2	194
32	1	Rtr2	195
33	1	Rtr2	107
34	1	Rtr2	118
35	1	Rtr2	201
36	1	Rtr2	184
37	1	Rtr2	167
38	1	Rtr2	86
39	1	Rtr2	81
40	1	Rtr2	140
41	1	Rtr2	138
42	1	Rtr2	140
43	1	Rtr2	118
44	1	Rtr2	122
45	1	Rtr2	975
46	1	Rtr2	1783
47	1	Rtr2	1792
48	1	Rtr2	1715
49	1	Rtr2	937
50	1	Rtr2	205
51	1	Rtr2	198
52	1	Rtr2	187
53	1	Rtr2	95
54	1	Rtr2	92
55	1	Rtr2	151
56	1	Rtr2	546
57	1	Rtr2	520
58	1	Rtr2	493
59	1	Rtr2	502
60	1	Rtr2	523
61	1	Rtr2	520
62	1	Rtr2	504
63	1	Rtr2	84
64	1	Rtr2	80
65	1	Rtr2	131
66	1	Rtr2	922
67	1	Rtr2	1722
68	1	Rtr2	1715
69	1	Rtr2	1727
70	1	Rtr2	986
71	1	Rtr2	199
72	1	Rtr2	175
73	1	Rtr2	112
74	1	Rtr2	81
75	1	Rtr2	139
76	1	Rtr2	138
77	1	Rtr2	123
78	1	Rtr2	109
79	1	Rtr2	87
80	1	Rtr2	155
81	1	Rtr2	162
82	1	Rtr2	129
83	1	Rtr2	84
84	1	Rtr2	86
85	1	Rtr2	156
86	1	Rtr2	136
87	1	Rtr2	958
88	1	Rtr2	1697
89	1	Rtr2	1720
90	1	Rtr2	1781
91	1	Rtr2	996
92	1	Rtr2	194
93	1	Rtr2	135
94	1	Rtr2	122
95	1	Rtr2	177
96	1	Rtr2	183
97	1	Rtr2	163
98	1	Rtr2	107
99	1	Rtr2	88
100	1	Rtr2	174
101	1	Rtr2	183
102	1	Rtr2	161
103	1	Rtr2	93
104	1	Rtr2	107
105	1	Rtr2	185
106	1	Rtr2	185
107	1	Rtr2	175
108	1	Rtr2	918
109	1	Rtr2	1705
110	1	Rtr2	1805
111	1	Rtr2	2098
112	1	Rtr2	1338
113	1	Rtr2	500
114	1	Rtr2	487
115	1	Rtr2	513
116	1	Rtr2	521
117	1	Rtr2	486
118	1	Rtr2	94
119	1	Rtr2	85
120	1	Rtr2	144
121	1	Rtr2	144
122	1	Rtr2	156
123	1	Rtr2	103
124	1	Rtr2	96
125	1	Rtr2	154
126	1	Rtr2	149
127	1	Rtr2	132
128	1	Rtr2	99
129	1	Rtr2	879
130	1	Rtr2	1750
131	1	Rtr2	1760
132	1	Rtr2	1763
133	1	Rtr2	929
134	1	Rtr2	129
135	1	Rtr2	189
136	1	Rtr2	195
137	1	Rtr2	149
138	1	Rtr2	66
139	1	Rtr2	86
140	1	Rtr2	158
141	1	Rtr2	136
142	1	Rtr2	127
143	1	Rtr2	85
144	1	Rtr2	96
145	1	Rtr2	163
146	1	Rtr2	184
147	1	Rtr2	152
148	1	Rtr2	108
149	1	Rtr2	81
150	1	Rtr2	950
151	1	Rtr2	1757
152	1	Rtr2	1760
153	1	Rtr2	1726
154	1	Rtr2	943
155	1	Rtr2	197
156	1	Rtr2	201
157	1	Rtr2	180
158	1	Rtr2	100
159	1	Rtr2	116
160	1	Rtr2	198
161	1	Rtr2	529
162	1	Rtr2	548
163	1	Rtr2	450
164	1	Rtr2	462
165	1	Rtr2	507
166	1	Rtr2	488
167	1	Rtr2	462
168	1	Rtr2	96
169	1	Rtr2	74
170	1	Rtr2	125
171	1	Rtr2	937
172	1	Rtr2	1755
173	1	Rtr2	1757
174	1	Rtr2	1738
175	1	Rtr2	999
176	1	Rtr2	165
177	1	Rtr2	146
178	1	Rtr2	87
179	1	Rtr2	73
180	1	Rtr2	161
181	1	Rtr2	146
182	1	Rtr2	109
183	1	Rtr2	73
184	1	Rtr2	74
185	1	Rtr2	137
186	1	Rtr2	136
187	1	Rtr2	121
188	1	Rtr2	87
189	1	Rtr2	78
190	1	Rtr2	146
191	1	Rtr2	138
192	1	Rtr2	929
193	1	Rtr2	1732
194	1	Rtr2	1739
195	1	Rtr2	1800
196	1	Rtr2	1004
197	1	Rtr2	183
198	1	Rtr2	120
199	1	Rtr2	119
200	1	Rtr2	180
201	1	Rtr2	165
202	1	Rtr2	160
203	1	Rtr2	86
204	1	Rtr2	68
205	1	Rtr2	149
206	1	Rtr2	133
207	1	Rtr2	107
208	1	Rtr2	100
209	1	Rtr2	105
210	1	Rtr2	152
211	1	Rtr2	164
212	1	Rtr2	156
213	1	Rtr2	909
214	1	Rtr2	1738
215	1	Rtr2	1809
216	1	Rtr2	1805
217	1	Rtr2	1002
218	1	Rtr2	108
219	1	Rtr2	125
220	1	Rtr2	186
221	1	Rtr2	510
222	1	Rtr2	521
223	1	Rtr2	423
224	1	Rtr2	423
225	1	Rtr2	440
226	1	Rtr2	416
227	1	Rtr2	390
228	1	Rtr2	70
229	1	Rtr2	65
230	1	Rtr2	110
231	1	Rtr2	135
232	1	Rtr2	103
233	1	Rtr2	75
234	1	Rtr2	900
235	1	Rtr2	1786
236	1	Rtr2	1789
237	1	Rtr2	1790
238	1	Rtr2	944
239	1	Rtr2	124
240	1	Rtr2	175
241	1	Rtr2	183
242	1	Rtr2	157
243	1	Rtr2	78
244	1	Rtr2	74
245	1	Rtr2	115
246	1	Rtr2	163
247	1	Rtr2	130
248	1	Rtr2	91
249	1	Rtr2	89
250	1	Rtr2	157
251	1	Rtr2	171
252	1	Rtr2	169
253	1	Rtr2	97
254	1	Rtr2	54
255	1	Rtr2	938
256	1	Rtr2	1778
257	1	Rtr2	1772
258	1	Rtr2	1752
259	1	Rtr2	942
260	1	Rtr2	172
261	1	Rtr2	165
262	1	Rtr2	172
263	1	Rtr2	100
264	1	Rtr2	76
265	1	Rtr2	137
266	1	Rtr2	475
267	1	Rtr2	475
268	1	Rtr2	427
269	1	Rtr2	399
270	1	Rtr2	412
271	1	Rtr2	400
